"timestamp","sample_index","cycle_id","cycle_second","total_cycle_time_s","down_time_s","pressure_hold_time_s","rise_time_s","cycle_phase","cycle_type","relief_event","System.active_mode","Press.target_pressure_bar_g","Press.target_chamber","Fluid.temperature_c","Node.N_CYL_CAP.pressure_bar_g","Node.N_CYL_ROD.pressure_bar_g","Node.N_TANK_SUCTION.pressure_bar_g","Node.N_TANK_RETURN.pressure_bar_g","Node.N_TANK_RELIEF.pressure_bar_g","Cell.PUMP_01.is_running","Cell.PUMP_01.rpm","Cell.PUMP_01.rated_rpm","Cell.V_DIR_PA.opening_percent","Cell.V_DIR_PB.opening_percent","Cell.V_DIR_AT.opening_percent","Cell.V_DIR_BT.opening_percent","Cell.V_RELIEF.opening_percent","Cell.V_RELIEF.set_pressure_bar_g","field_data_note","fault_class","severity_level","onset_type","fault_severity"
"2027-01-04 11:23:26","12207","842","4","14","8","1","5","downstroke","normal","no","downstroke","190.377","cap","41.724","190.623","8.917","0","0.2189","0","yes","1711","1800","77.65","0","0","77.614","0","249.796","normal_operation","normal","none","normal","0"
"2027-01-04 11:23:27","12208","842","5","14","8","1","5","downstroke","normal","no","downstroke","195.681","cap","41.745","196.673","9.316","0","0.2066","0.0002","yes","1745","1800","80.094","0","0","80.501","0","249.796","normal_operation","normal","none","normal","0"
"2027-01-04 11:23:28","12209","842","6","14","8","1","5","downstroke","normal","no","downstroke","199.206","cap","41.704","198.718","9.682","0","0.208","0.0013","yes","1774","1800","83.394","0","0","83.878","0","249.796","normal_operation","normal","none","normal","0"
"2027-01-04 11:23:29","12210","842","7","14","8","1","5","downstroke","normal","no","downstroke","204.666","cap","41.789","204.482","10.088","0","0.241","0.0109","yes","1805","1800","87.163","0","0","88.788","0","249.796","normal_operation","normal","none","normal","0"
"2027-01-04 11:23:30","12211","842","8","14","8","1","5","pressure_hold","normal","no","pressure_hold","226.5","cap","41.793","227.672","8.496","0","0.2264","0","yes","1090","1800","0","0","0","0","0","249.796","normal_operation","normal","none","normal","0"
"2027-01-04 11:23:31","12212","842","9","14","8","1","5","upstroke","normal","no","upstroke","129.796","rod","41.854","14.471","131.523","0","0.1844","0","yes","1420","1800","0","69.013","67.315","0","0","249.796","normal_operation","normal","none","normal","0"
"2027-01-04 11:23:32","12213","842","10","14","8","1","5","upstroke","normal","no","upstroke","133.679","rod","41.814","13.351","133.276","0","0.2318","0.0028","yes","1477","1800","0","70.73","72.958","0","0","249.796","normal_operation","normal","none","normal","0"
"2027-01-04 11:23:33","12214","842","11","14","8","1","5","upstroke","normal","no","upstroke","138.269","rod","41.688","12.58","135.948","0","0.1939","0.0067","yes","1518","1800","0","78.054","76.312","0","0","249.796","normal_operation","normal","none","normal","0"
"2027-01-04 11:23:34","12215","842","12","14","8","1","5","upstroke","normal","no","upstroke","137.537","rod","41.797","11.898","136.13","0","0.2157","0.0066","yes","1574","1800","0","82.772","81.931","0","0","249.796","normal_operation","normal","none","normal","0"
"2027-01-04 11:23:35","12216","842","13","14","8","1","5","upstroke","normal","no","upstroke","141.846","rod","41.869","11.288","141.708","0","0.2124","0.0039","yes","1608","1800","0","86.685","84.785","0","0","249.796","normal_operation","normal","none","normal","0"
"2027-01-04 11:23:36","12217","843","0","15","8","2","5","downstroke","normal","no","downstroke","176.521","cap","44.094","175.529","8.346","0","0.1749","0","yes","1599","1800","67.243","0","0","64.633","0","250.183","normal_operation","normal","none","normal","0"
"2027-01-04 11:23:37","12218","843","1","15","8","2","5","downstroke","normal","no","downstroke","180.821","cap","44.129","179.385","8.185","0","0.1898","0","yes","1639","1800","69.574","0","0","68.11","0","250.183","normal_operation","normal","none","normal","0"
"2027-01-04 11:23:38","12219","843","2","15","8","2","5","downstroke","normal","no","downstroke","183.48","cap","44.095","182.959","9.115","0","0.1801","0.0012","yes","1660","1800","73.34","0","0","71.616","0","250.183","normal_operation","normal","none","normal","0"
"2027-01-04 11:23:39","12220","843","3","15","8","2","5","downstroke","normal","no","downstroke","186.749","cap","44.073","187.025","8.891","0","0.1676","0.0024","yes","1676","1800","74.265","0","0","74.551","0","250.183","normal_operation","normal","none","normal","0"
"2027-01-04 11:23:40","12221","843","4","15","8","2","5","downstroke","normal","no","downstroke","191.516","cap","44.158","192.973","9.333","0","0.1888","0.0024","yes","1715","1800","76.173","0","0","78.597","0","250.183","normal_operation","normal","none","normal","0"
"2027-01-04 11:23:41","12222","843","5","15","8","2","5","downstroke","normal","no","downstroke","193.28","cap","44.117","195.377","9.948","0","0.1682","0.0051","yes","1743","1800","78.769","0","0","80.105","0","250.183","normal_operation","normal","none","normal","0"
"2027-01-04 11:23:42","12223","843","6","15","8","2","5","downstroke","normal","no","downstroke","200.327","cap","44.054","200.46","9.057","0","0.1969","0.0057","yes","1777","1800","83.115","0","0","83.817","0","250.183","normal_operation","normal","none","normal","0"
"2027-01-04 11:23:43","12224","843","7","15","8","2","5","downstroke","normal","no","downstroke","205.036","cap","44.105","204.704","9.687","0","0.1578","0.0049","yes","1815","1800","83.671","0","0","86.954","0","250.183","normal_operation","normal","none","normal","0"
"2027-01-04 11:23:44","12225","843","8","15","8","2","5","pressure_hold","normal","no","pressure_hold","225.913","cap","44.132","225.925","7.856","0","0.2167","0","yes","1139","1800","0","0","0","0","0","250.183","normal_operation","normal","none","normal","0"
"2027-01-04 11:23:45","12226","843","9","15","8","2","5","pressure_hold","normal","no","pressure_hold","230.699","cap","44.216","230.002","8.179","0","0.1668","0.0049","yes","1101","1800","0","0","0","0","0","250.183","normal_operation","normal","none","normal","0"
"2027-01-04 11:23:46","12227","843","10","15","8","2","5","upstroke","normal","no","upstroke","129.43","rod","44.169","14.962","128.6","0","0.1755","0","yes","1415","1800","0","69.306","69.156","0","0","250.183","normal_operation","normal","none","normal","0"
"2027-01-04 11:23:47","12228","843","11","15","8","2","5","upstroke","normal","no","upstroke","131.968","rod","44.129","12.681","132.032","0","0.1835","0.0023","yes","1479","1800","0","72.57","72.809","0","0","250.183","normal_operation","normal","none","normal","0"
"2027-01-04 11:23:48","12229","843","12","15","8","2","5","upstroke","normal","no","upstroke","136.804","rod","44.127","13.465","137.025","0","0.1671","0","yes","1517","1800","0","77.697","75.667","0","0","250.183","normal_operation","normal","none","normal","0"
"2027-01-04 11:23:49","12230","843","13","15","8","2","5","upstroke","normal","no","upstroke","139.4","rod","44.089","11.961","140.755","0","0.1687","0","yes","1572","1800","0","81.427","82.256","0","0","250.183","normal_operation","normal","none","normal","0"
"2027-01-04 11:23:50","12231","843","14","15","8","2","5","upstroke","normal","no","upstroke","142.412","rod","44.084","11.208","141.52","0","0.1586","0","yes","1622","1800","0","85.505","85.297","0","0","250.183","normal_operation","normal","none","normal","0"
"2027-01-04 11:23:51","12232","844","0","15","8","2","5","downstroke","normal","no","downstroke","175.87","cap","38.908","174.917","8.292","0","0.0382","0.0012","yes","1594","1800","64.215","0","0","65.523","0","249.729","normal_operation","normal","none","normal","0"
"2027-01-04 11:23:52","12233","844","1","15","8","2","5","downstroke","normal","no","downstroke","180.028","cap","39.022","177.892","8.534","0","0.0271","0.0037","yes","1638","1800","69.185","0","0","70.22","0","249.729","normal_operation","normal","none","normal","0"
"2027-01-04 11:23:53","12234","844","2","15","8","2","5","downstroke","normal","no","downstroke","180.224","cap","39.075","178.399","8.08","0","0.0488","0","yes","1668","1800","70.729","0","0","71.121","0","249.729","normal_operation","normal","none","normal","0"
"2027-01-04 11:23:54","12235","844","3","15","8","2","5","downstroke","normal","no","downstroke","185.574","cap","39.072","184.006","9.012","0","0.0037","0.0025","yes","1688","1800","75.265","0","0","74.381","0","249.729","normal_operation","normal","none","normal","0"
"2027-01-04 11:23:55","12236","844","4","15","8","2","5","downstroke","normal","no","downstroke","190.724","cap","39.004","189.908","9.178","0","0.0156","0","yes","1719","1800","78.376","0","0","78.512","0","249.729","normal_operation","normal","none","normal","0"
"2027-01-04 11:23:56","12237","844","5","15","8","2","5","downstroke","normal","no","downstroke","194.717","cap","38.981","194.618","9.578","0","0.042","0.0056","yes","1760","1800","80.374","0","0","79.755","0","249.729","normal_operation","normal","none","normal","0"
"2027-01-04 11:23:57","12238","844","6","15","8","2","5","downstroke","normal","no","downstroke","199.757","cap","39.039","200.015","9.96","0","0.0189","0","yes","1782","1800","84.072","0","0","84.055","0","249.729","normal_operation","normal","none","normal","0"
"2027-01-04 11:23:58","12239","844","7","15","8","2","5","downstroke","normal","no","downstroke","203.808","cap","39.049","201.341","10.671","0","0.0346","0","yes","1817","1800","85.701","0","0","86.599","0","249.729","normal_operation","normal","none","normal","0"
"2027-01-04 11:23:59","12240","844","8","15","8","2","5","pressure_hold","normal","no","pressure_hold","226.861","cap","39.027","228.196","8.304","0","0.0173","0.0021","yes","1136","1800","0","0","0","0","0","249.729","normal_operation","normal","none","normal","0"
"2027-01-04 11:24:00","12241","844","9","15","8","2","5","pressure_hold","normal","no","pressure_hold","230.694","cap","39.018","231.249","8.187","0","0","0","yes","1091","1800","0","0","0","0","0","249.729","normal_operation","normal","none","normal","0"
"2027-01-04 11:24:01","12242","844","10","15","8","2","5","upstroke","normal","no","upstroke","129.849","rod","39.067","14.43","127.424","0","0.0394","0","yes","1433","1800","0","67.195","64.75","0","0","249.729","normal_operation","normal","none","normal","0"
"2027-01-04 11:24:02","12243","844","11","15","8","2","5","upstroke","normal","no","upstroke","132.848","rod","39.071","14.263","133.34","0","0.0218","0.0074","yes","1475","1800","0","72.49","72.002","0","0","249.729","normal_operation","normal","none","normal","0"
"2027-01-04 11:24:03","12244","844","12","15","8","2","5","upstroke","normal","no","upstroke","136.634","rod","38.957","13.031","137.373","0","0.0333","0.0001","yes","1522","1800","0","76.43","77.837","0","0","249.729","normal_operation","normal","none","normal","0"
"2027-01-04 11:24:04","12245","844","13","15","8","2","5","upstroke","normal","no","upstroke","139.405","rod","39.048","12.311","141.681","0","0.0333","0","yes","1582","1800","0","79.9","81.364","0","0","249.729","normal_operation","normal","none","normal","0"
"2027-01-04 11:24:05","12246","844","14","15","8","2","5","upstroke","normal","no","upstroke","142.555","rod","39.024","10.975","141.625","0","0.0487","0","yes","1641","1800","0","85.837","85.549","0","0","249.729","normal_operation","normal","none","normal","0"
"2027-01-04 11:24:06","12247","845","0","15","6","2","7","downstroke","normal","no","downstroke","175.989","cap","39.895","174.386","7.919","0","0.0061","0","yes","1637","1800","67.778","0","0","66.598","0","249.624","normal_operation","normal","none","normal","0"
"2027-01-04 11:24:07","12248","845","1","15","6","2","7","downstroke","normal","no","downstroke","179.297","cap","39.836","176.58","9.088","0","0.0229","0","yes","1687","1800","70.367","0","0","70.196","0","249.624","normal_operation","normal","none","normal","0"
"2027-01-04 11:24:08","12249","845","2","15","6","2","7","downstroke","normal","no","downstroke","185.733","cap","39.829","182.879","8.696","0","0","0.0006","yes","1728","1800","73.759","0","0","74.102","0","249.624","normal_operation","normal","none","normal","0"
"2027-01-04 11:24:09","12250","845","3","15","6","2","7","downstroke","normal","no","downstroke","190.61","cap","39.838","190.003","9.382","0","0","0.0029","yes","1781","1800","78.448","0","0","79.147","0","249.624","normal_operation","normal","none","normal","0"
"2027-01-04 11:24:10","12251","845","4","15","6","2","7","downstroke","normal","no","downstroke","198.022","cap","39.874","198.65","9.885","0","0.0012","0","yes","1806","1800","81.955","0","0","82.48","0","249.624","normal_operation","normal","none","normal","0"
"2027-01-04 11:24:11","12252","845","5","15","6","2","7","downstroke","normal","no","downstroke","202.084","cap","39.802","200.201","9.314","0","0.0427","0","yes","1856","1800","85.808","0","0","86.823","0","249.624","normal_operation","normal","none","normal","0"
"2027-01-04 11:24:12","12253","845","6","15","6","2","7","pressure_hold","normal","no","pressure_hold","225.052","cap","39.795","224.839","8.313","0","0.0289","0","yes","1174","1800","0","0","0","0","0","249.624","normal_operation","normal","none","normal","0"
"2027-01-04 11:24:13","12254","845","7","15","6","2","7","pressure_hold","normal","no","pressure_hold","227.714","cap","39.852","228.564","8.138","0","0","0","yes","1112","1800","0","0","0","0","0","249.624","normal_operation","normal","none","normal","0"
"2027-01-04 11:24:14","12255","845","8","15","6","2","7","upstroke","normal","no","upstroke","128.49","rod","39.863","14.357","128.747","0","0.0061","0","yes","1428","1800","0","66.912","67.265","0","0","249.624","normal_operation","normal","none","normal","0"
"2027-01-04 11:24:15","12256","845","9","15","6","2","7","upstroke","normal","no","upstroke","130.587","rod","39.842","14.259","128.874","0","0","0.0007","yes","1465","1800","0","68.262","67.674","0","0","249.624","normal_operation","normal","none","normal","0"
"2027-01-04 11:24:16","12257","845","10","15","6","2","7","upstroke","normal","no","upstroke","133.994","rod","39.843","14.301","132.885","0","0.0007","0.0113","yes","1520","1800","0","72.849","73.367","0","0","249.624","normal_operation","normal","none","normal","0"
"2027-01-04 11:24:17","12258","845","11","15","6","2","7","upstroke","normal","no","upstroke","134.601","rod","39.842","12.539","133.314","0","0.0393","0","yes","1544","1800","0","75.509","75.934","0","0","249.624","normal_operation","normal","none","normal","0"
"2027-01-04 11:24:18","12259","845","12","15","6","2","7","upstroke","normal","no","upstroke","138.079","rod","39.869","12.55","136.86","0","0","0","yes","1595","1800","0","79.047","77.452","0","0","249.624","normal_operation","normal","none","normal","0"
"2027-01-04 11:24:19","12260","845","13","15","6","2","7","upstroke","normal","no","upstroke","139.533","rod","39.888","11.157","138.797","0","0.0203","0","yes","1616","1800","0","83.401","83.853","0","0","249.624","normal_operation","normal","none","normal","0"
"2027-01-04 11:24:20","12261","845","14","15","6","2","7","upstroke","normal","no","upstroke","143.776","rod","39.886","11.258","144.595","0","0.0098","0","yes","1648","1800","0","86.331","85.148","0","0","249.624","normal_operation","normal","none","normal","0"
"2027-01-04 11:24:21","12262","846","0","15","8","2","5","downstroke","normal","no","downstroke","177.603","cap","44.74","176.604","8.397","0","0.1749","0","yes","1618","1800","67.243","0","0","64.633","0","250.183","normal_operation","normal","none","normal","0"
"2027-01-04 11:24:22","12263","846","1","15","8","2","5","downstroke","normal","no","downstroke","181.929","cap","44.775","180.484","8.235","0","0.1898","0","yes","1658","1800","69.574","0","0","68.11","0","250.183","normal_operation","normal","none","normal","0"
"2027-01-04 11:24:23","12264","846","2","15","8","2","5","downstroke","normal","no","downstroke","184.604","cap","44.741","184.079","9.171","0","0.1801","0.0012","yes","1679","1800","73.34","0","0","71.616","0","250.183","normal_operation","normal","none","normal","0"
"2027-01-04 11:24:24","12265","846","3","15","8","2","5","downstroke","normal","no","downstroke","187.893","cap","44.719","188.17","8.945","0","0.1676","0.0024","yes","1695","1800","74.265","0","0","74.551","0","250.183","normal_operation","normal","none","normal","0"
"2027-01-04 11:24:25","12266","846","4","15","8","2","5","downstroke","normal","no","downstroke","192.69","cap","44.804","194.155","9.39","0","0.1888","0.0024","yes","1735","1800","76.173","0","0","78.597","0","250.183","normal_operation","normal","none","normal","0"
"2027-01-04 11:24:26","12267","846","5","15","8","2","5","downstroke","normal","no","downstroke","194.464","cap","44.763","196.574","10.009","0","0.1682","0.0051","yes","1763","1800","78.769","0","0","80.105","0","250.183","normal_operation","normal","none","normal","0"
"2027-01-04 11:24:27","12268","846","6","15","8","2","5","downstroke","normal","no","downstroke","201.554","cap","44.7","201.688","9.113","0","0.1969","0.0057","yes","1798","1800","83.115","0","0","83.817","0","250.183","normal_operation","normal","none","normal","0"
"2027-01-04 11:24:28","12269","846","7","15","8","2","5","downstroke","normal","no","downstroke","206.292","cap","44.751","205.958","9.747","0","0.1578","0.0049","yes","1837","1800","83.671","0","0","86.954","0","250.183","normal_operation","normal","none","normal","0"
"2027-01-04 11:24:29","12270","846","8","15","8","2","5","pressure_hold","normal","no","pressure_hold","227.297","cap","44.778","227.309","7.905","0","0.2167","0","yes","1152","1800","0","0","0","0","0","250.183","normal_operation","normal","none","normal","0"
"2027-01-04 11:24:30","12271","846","9","15","8","2","5","pressure_hold","normal","no","pressure_hold","232.112","cap","44.862","231.411","8.229","0","0.1668","0.0049","yes","1114","1800","0","0","0","0","0","250.183","normal_operation","normal","none","normal","0"
"2027-01-04 11:24:31","12272","846","10","15","8","2","5","upstroke","normal","no","upstroke","130.223","rod","44.815","15.054","129.388","0","0.1755","0","yes","1431","1800","0","69.306","69.156","0","0","250.183","normal_operation","normal","none","normal","0"
"2027-01-04 11:24:32","12273","846","11","15","8","2","5","upstroke","normal","no","upstroke","132.777","rod","44.775","12.759","132.84","0","0.1835","0.0023","yes","1496","1800","0","72.57","72.809","0","0","250.183","normal_operation","normal","none","normal","0"
"2027-01-04 11:24:33","12274","846","12","15","8","2","5","upstroke","normal","no","upstroke","137.642","rod","44.773","13.548","137.864","0","0.1671","0","yes","1535","1800","0","77.697","75.667","0","0","250.183","normal_operation","normal","none","normal","0"
"2027-01-04 11:24:34","12275","846","13","15","8","2","5","upstroke","normal","no","upstroke","140.254","rod","44.735","12.035","141.617","0","0.1687","0","yes","1590","1800","0","81.427","82.256","0","0","250.183","normal_operation","normal","none","normal","0"
"2027-01-04 11:24:35","12276","846","14","15","8","2","5","upstroke","normal","no","upstroke","143.285","rod","44.73","11.276","142.387","0","0.1586","0","yes","1641","1800","0","85.505","85.297","0","0","250.183","normal_operation","normal","none","normal","0"
"2027-01-04 11:24:36","12277","847","0","16","8","1","7","downstroke","normal","no","downstroke","171.87","cap","42.613","171.892","8.043","0","0.0177","0.0052","yes","1639","1800","64.822","0","0","65.597","0","249.963","normal_operation","normal","none","normal","0"
"2027-01-04 11:24:37","12278","847","1","16","8","1","7","downstroke","normal","no","downstroke","178.811","cap","42.61","179.089","8.03","0","0","0.0048","yes","1674","1800","67.542","0","0","69.348","0","249.963","normal_operation","normal","none","normal","0"
"2027-01-04 11:24:38","12279","847","2","16","8","1","7","downstroke","normal","no","downstroke","182.145","cap","42.63","182.856","8.519","0","0.0088","0","yes","1697","1800","72.037","0","0","70.255","0","249.963","normal_operation","normal","none","normal","0"
"2027-01-04 11:24:39","12280","847","3","16","8","1","7","downstroke","normal","no","downstroke","185.756","cap","42.606","184.885","8.498","0","0.0295","0","yes","1738","1800","75.61","0","0","74.927","0","249.963","normal_operation","normal","none","normal","0"
"2027-01-04 11:24:40","12281","847","4","16","8","1","7","downstroke","normal","no","downstroke","187.661","cap","42.56","186.16","8.302","0","0.0101","0","yes","1755","1800","77.657","0","0","76.376","0","249.963","normal_operation","normal","none","normal","0"
"2027-01-04 11:24:41","12282","847","5","16","8","1","7","downstroke","normal","no","downstroke","194.606","cap","42.644","193.8","9.217","0","0.04","0","yes","1801","1800","79.412","0","0","79.997","0","249.963","normal_operation","normal","none","normal","0"
"2027-01-04 11:24:42","12283","847","6","16","8","1","7","downstroke","normal","no","downstroke","197.536","cap","42.646","197.931","9.722","0","0.0298","0","yes","1819","1800","81.505","0","0","83.971","0","249.963","normal_operation","normal","none","normal","0"
"2027-01-04 11:24:43","12284","847","7","16","8","1","7","downstroke","normal","no","downstroke","199.804","cap","42.563","199.227","10.257","0","0.0327","0.0027","yes","1855","1800","86.688","0","0","84.987","0","249.963","normal_operation","normal","none","normal","0"
"2027-01-04 11:24:44","12285","847","8","16","8","1","7","pressure_hold","normal","no","pressure_hold","228.252","cap","42.631","226.559","8.149","0","0.0305","0.0029","yes","1119","1800","0","0","0","0","0","249.963","normal_operation","normal","none","normal","0"
"2027-01-04 11:24:45","12286","847","9","16","8","1","7","upstroke","normal","no","upstroke","128.437","rod","42.652","14.061","127.497","0","0.0101","0.0037","yes","1442","1800","0","65.758","65.343","0","0","249.963","normal_operation","normal","none","normal","0"
"2027-01-04 11:24:46","12287","847","10","16","8","1","7","upstroke","normal","no","upstroke","130.584","rod","42.591","14.064","130.141","0","0","0.0095","yes","1479","1800","0","70.464","69.229","0","0","249.963","normal_operation","normal","none","normal","0"
"2027-01-04 11:24:47","12288","847","11","16","8","1","7","upstroke","normal","no","upstroke","132.841","rod","42.658","13.832","133.304","0","0.019","0","yes","1521","1800","0","74.065","73.917","0","0","249.963","normal_operation","normal","none","normal","0"
"2027-01-04 11:24:48","12289","847","12","16","8","1","7","upstroke","normal","no","upstroke","134.098","rod","42.644","12.868","134.894","0","0","0","yes","1557","1800","0","75.679","75.237","0","0","249.963","normal_operation","normal","none","normal","0"
"2027-01-04 11:24:49","12290","847","13","16","8","1","7","upstroke","normal","no","upstroke","137.226","rod","42.633","11.856","135.954","0","0","0.0021","yes","1575","1800","0","80.631","79.955","0","0","249.963","normal_operation","normal","none","normal","0"
"2027-01-04 11:24:50","12291","847","14","16","8","1","7","upstroke","normal","no","upstroke","139.352","rod","42.752","11.114","138.86","0","0.0201","0","yes","1631","1800","0","82.067","84.524","0","0","249.963","normal_operation","normal","none","normal","0"
"2027-01-04 11:24:51","12292","847","15","16","8","1","7","upstroke","normal","no","upstroke","140.604","rod","42.705","11.776","140.551","0","0.0178","0","yes","1671","1800","0","85.538","85.009","0","0","249.963","normal_operation","normal","none","normal","0"
"2027-01-04 11:24:52","12293","848","0","16","8","2","6","downstroke","normal","no","downstroke","174.673","cap","39.65","175.149","7.915","0","0.0404","0","yes","1598","1800","66.041","0","0","66.496","0","250.113","normal_operation","normal","none","normal","0"
"2027-01-04 11:24:53","12294","848","1","16","8","2","6","downstroke","normal","no","downstroke","179.867","cap","39.662","177.234","8.737","0","0.0167","0","yes","1624","1800","68.576","0","0","67.98","0","250.113","normal_operation","normal","none","normal","0"
"2027-01-04 11:24:54","12295","848","2","16","8","2","6","downstroke","normal","no","downstroke","179.727","cap","39.653","180.369","7.762","0","0.0193","0.0047","yes","1670","1800","71.86","0","0","73.37","0","250.113","normal_operation","normal","none","normal","0"
"2027-01-04 11:24:55","12296","848","3","16","8","2","6","downstroke","normal","no","downstroke","181.97","cap","39.622","181.928","8.309","0","0","0","yes","1687","1800","75.071","0","0","74.036","0","250.113","normal_operation","normal","none","normal","0"
"2027-01-04 11:24:56","12297","848","4","16","8","2","6","downstroke","normal","no","downstroke","189.691","cap","39.61","189.661","9.137","0","0.0305","0","yes","1726","1800","77.096","0","0","76.691","0","250.113","normal_operation","normal","none","normal","0"
"2027-01-04 11:24:57","12298","848","5","16","8","2","6","downstroke","normal","no","downstroke","192.951","cap","39.657","192.203","9.466","0","0.0021","0","yes","1750","1800","79.627","0","0","81.731","0","250.113","normal_operation","normal","none","normal","0"
"2027-01-04 11:24:58","12299","848","6","16","8","2","6","downstroke","normal","no","downstroke","195.535","cap","39.645","195.971","9.728","0","0.0177","0.0038","yes","1785","1800","82.626","0","0","83.4","0","250.113","normal_operation","normal","none","normal","0"
"2027-01-04 11:24:59","12300","848","7","16","8","2","6","downstroke","normal","no","downstroke","200.675","cap","39.746","200.302","10.066","0","0.024","0.0008","yes","1827","1800","86.766","0","0","86.945","0","250.113","normal_operation","normal","none","normal","0"
"2027-01-04 11:25:00","12301","848","8","16","8","2","6","pressure_hold","normal","no","pressure_hold","222.545","cap","39.618","222.657","8.105","0","0.0111","0","yes","1139","1800","0","0","0","0","0","250.113","normal_operation","normal","none","normal","0"
"2027-01-04 11:25:01","12302","848","9","16","8","2","6","pressure_hold","normal","no","pressure_hold","227.03","cap","39.649","227.257","8.107","0","0.0335","0.0011","yes","1100","1800","0","0","0","0","0","250.113","normal_operation","normal","none","normal","0"
"2027-01-04 11:25:02","12303","848","10","16","8","2","6","upstroke","normal","no","upstroke","126.575","rod","39.692","14.443","125.068","0","0.0282","0.0012","yes","1409","1800","0","66.403","65.378","0","0","250.113","normal_operation","normal","none","normal","0"
"2027-01-04 11:25:03","12304","848","11","16","8","2","6","upstroke","normal","no","upstroke","130.95","rod","39.673","13.871","130.158","0","0.0346","0.0051","yes","1465","1800","0","70.427","72.164","0","0","250.113","normal_operation","normal","none","normal","0"
"2027-01-04 11:25:04","12305","848","12","16","8","2","6","upstroke","normal","no","upstroke","130.926","rod","39.713","13.243","130.491","0","0.0233","0","yes","1498","1800","0","74.609","74.031","0","0","250.113","normal_operation","normal","none","normal","0"
"2027-01-04 11:25:05","12306","848","13","16","8","2","6","upstroke","normal","no","upstroke","133.936","rod","39.688","13.492","131.686","0","0","0.0034","yes","1540","1800","0","78.461","76.852","0","0","250.113","normal_operation","normal","none","normal","0"
"2027-01-04 11:25:06","12307","848","14","16","8","2","6","upstroke","normal","no","upstroke","138.813","rod","39.769","11.598","137.369","0","0.0294","0","yes","1591","1800","0","81.707","80.46","0","0","250.113","normal_operation","normal","none","normal","0"
"2027-01-04 11:25:07","12308","848","15","16","8","2","6","upstroke","normal","no","upstroke","140.608","rod","39.682","10.941","141.125","0","0.0067","0.0014","yes","1641","1800","0","87.409","87.315","0","0","250.113","normal_operation","normal","none","normal","0"
"2027-01-04 11:25:08","12309","849","0","14","6","1","7","downstroke","normal","no","downstroke","170.585","cap","43.51","170.717","7.643","0","0.206","0.0002","yes","1644","1800","65.879","0","0","67.237","0","250.407","normal_operation","normal","none","normal","0"
"2027-01-04 11:25:09","12310","849","1","14","6","1","7","downstroke","normal","no","downstroke","172.572","cap","43.498","170.789","8.177","0","0.2244","0","yes","1697","1800","71.548","0","0","70.736","0","250.407","normal_operation","normal","none","normal","0"
"2027-01-04 11:25:10","12311","849","2","14","6","1","7","downstroke","normal","no","downstroke","178.603","cap","43.506","178.826","8.228","0","0.2343","0","yes","1740","1800","74.666","0","0","74.559","0","250.407","normal_operation","normal","none","normal","0"
"2027-01-04 11:25:11","12312","849","3","14","6","1","7","downstroke","normal","no","downstroke","184.039","cap","43.445","186.034","9.066","0","0.2063","0.0132","yes","1799","1800","78.228","0","0","78.279","0","250.407","normal_operation","normal","none","normal","0"
"2027-01-04 11:25:12","12313","849","4","14","6","1","7","downstroke","normal","no","downstroke","190.124","cap","43.523","191.691","9.76","0","0.2221","0","yes","1826","1800","81.519","0","0","81.126","0","250.407","normal_operation","normal","none","normal","0"
"2027-01-04 11:25:13","12314","849","5","14","6","1","7","downstroke","normal","no","downstroke","193.654","cap","43.437","195.386","9.5","0","0.2147","0.0043","yes","1863","1800","85.852","0","0","84.508","0","250.407","normal_operation","normal","none","normal","0"
"2027-01-04 11:25:14","12315","849","6","14","6","1","7","pressure_hold","normal","no","pressure_hold","218.555","cap","43.431","218.457","7.956","0","0.2031","0.0114","yes","1122","1800","0","0","0","0","0","250.407","normal_operation","normal","none","normal","0"
"2027-01-04 11:25:15","12316","849","7","14","6","1","7","upstroke","normal","no","upstroke","123.586","rod","43.456","14.768","121.949","0","0.2298","0","yes","1456","1800","0","65.994","66.915","0","0","250.407","normal_operation","normal","none","normal","0"
"2027-01-04 11:25:16","12317","849","8","14","6","1","7","upstroke","normal","no","upstroke","122.466","rod","43.423","13.373","122.796","0","0.2117","0.0004","yes","1499","1800","0","70.913","69.493","0","0","250.407","normal_operation","normal","none","normal","0"
"2027-01-04 11:25:17","12318","849","9","14","6","1","7","upstroke","normal","no","upstroke","126.969","rod","43.538","13.151","128.173","0","0.2047","0.0074","yes","1524","1800","0","73.39","73.062","0","0","250.407","normal_operation","normal","none","normal","0"
"2027-01-04 11:25:18","12319","849","10","14","6","1","7","upstroke","normal","no","upstroke","129.157","rod","43.469","12.8","128.206","0","0.1879","0.0023","yes","1551","1800","0","76.287","74.973","0","0","250.407","normal_operation","normal","none","normal","0"
"2027-01-04 11:25:19","12320","849","11","14","6","1","7","upstroke","normal","no","upstroke","133.438","rod","43.554","11.968","131.504","0","0.227","0.0044","yes","1595","1800","0","78.227","79.704","0","0","250.407","normal_operation","normal","none","normal","0"
"2027-01-04 11:25:20","12321","849","12","14","6","1","7","upstroke","normal","no","upstroke","134.918","rod","43.59","10.974","133.975","0","0.2385","0","yes","1634","1800","0","83.984","83","0","0","250.407","normal_operation","normal","none","normal","0"
