"timestamp","sample_index","cycle_id","cycle_second","total_cycle_time_s","down_time_s","pressure_hold_time_s","rise_time_s","cycle_phase","cycle_type","relief_event","System.active_mode","Press.target_pressure_bar_g","Press.target_chamber","Fluid.temperature_c","Node.N_CYL_CAP.pressure_bar_g","Node.N_CYL_ROD.pressure_bar_g","Node.N_TANK_SUCTION.pressure_bar_g","Node.N_TANK_RETURN.pressure_bar_g","Node.N_TANK_RELIEF.pressure_bar_g","Cell.PUMP_01.is_running","Cell.PUMP_01.rpm","Cell.PUMP_01.rated_rpm","Cell.V_DIR_PA.opening_percent","Cell.V_DIR_PB.opening_percent","Cell.V_DIR_AT.opening_percent","Cell.V_DIR_BT.opening_percent","Cell.V_RELIEF.opening_percent","Cell.V_RELIEF.set_pressure_bar_g","field_data_note"
"2026-07-13 11:28:47","12528","864","5","13","6","2","5","downstroke","normal","no","downstroke","199.211","cap","43.998","199.989","9.527","0","0.133","0","yes","1830","1800","86.617","0","0","87.044","0","250.536","normal_operation"
"2026-07-13 11:28:48","12529","864","6","13","6","2","5","pressure_hold","normal","no","pressure_hold","221.572","cap","43.95","222.868","7.754","0","0.1192","0","yes","1155","1800","0","0","0","0","0","250.536","normal_operation"
"2026-07-13 11:28:49","12530","864","7","13","6","2","5","pressure_hold","normal","no","pressure_hold","225.487","cap","43.948","225.196","8.119","0","0.1492","0","yes","1107","1800","0","0","0","0","0","250.536","normal_operation"
"2026-07-13 11:28:50","12531","864","8","13","6","2","5","upstroke","normal","no","upstroke","127.821","rod","44.012","13.861","128.437","0","0.1297","0.0061","yes","1436","1800","0","66.979","67.036","0","0","250.536","normal_operation"
"2026-07-13 11:28:51","12532","864","9","13","6","2","5","upstroke","normal","no","upstroke","130.688","rod","43.985","13.28","131.558","0","0.1314","0.0008","yes","1486","1800","0","72.144","72.926","0","0","250.536","normal_operation"
"2026-07-13 11:28:52","12533","864","10","13","6","2","5","upstroke","normal","no","upstroke","131.787","rod","44.052","12.59","130.942","0","0.1364","0.0098","yes","1528","1800","0","76.655","77.956","0","0","250.536","normal_operation"
"2026-07-13 11:28:53","12534","864","11","13","6","2","5","upstroke","normal","no","upstroke","136.527","rod","43.996","11.823","134.347","0","0.1477","0","yes","1588","1800","0","79.856","80.573","0","0","250.536","normal_operation"
"2026-07-13 11:28:54","12535","864","12","13","6","2","5","upstroke","normal","no","upstroke","138.812","rod","43.912","10.906","140.072","0","0.1585","0","yes","1639","1800","0","85.482","84.716","0","0","250.536","normal_operation"
"2026-07-13 11:28:55","12536","865","0","15","8","2","5","downstroke","normal","no","downstroke","171.434","cap","43.895","173.814","8.005","0","0.1468","0","yes","1609","1800","65.35","0","0","65.019","0","250.149","normal_operation"
"2026-07-13 11:28:56","12537","865","1","15","8","2","5","downstroke","normal","no","downstroke","175.756","cap","43.994","176.151","7.312","0","0.1037","0","yes","1632","1800","68.721","0","0","69.034","0","250.149","normal_operation"
"2026-07-13 11:28:57","12538","865","2","15","8","2","5","downstroke","normal","no","downstroke","180.728","cap","43.969","181.849","8.455","0","0.1178","0.0017","yes","1660","1800","72.144","0","0","71.639","0","250.149","normal_operation"
"2026-07-13 11:28:58","12539","865","3","15","8","2","5","downstroke","normal","no","downstroke","182.905","cap","43.848","183.322","8.578","0","0.1268","0.0071","yes","1698","1800","75.177","0","0","73.712","0","250.149","normal_operation"
"2026-07-13 11:28:59","12540","865","4","15","8","2","5","downstroke","normal","no","downstroke","188.79","cap","43.924","186.285","9.196","0","0.1557","0.0022","yes","1742","1800","78.874","0","0","77.512","0","250.149","normal_operation"
"2026-07-13 11:29:00","12541","865","5","15","8","2","5","downstroke","normal","no","downstroke","190.568","cap","43.942","190.503","9.026","0","0.1386","0","yes","1768","1800","79.358","0","0","79.356","0","250.149","normal_operation"
"2026-07-13 11:29:01","12542","865","6","15","8","2","5","downstroke","normal","no","downstroke","195.771","cap","43.958","195.235","9.273","0","0.116","0.0027","yes","1803","1800","83.84","0","0","82.849","0","250.149","normal_operation"
"2026-07-13 11:29:02","12543","865","7","15","8","2","5","downstroke","normal","no","downstroke","198.015","cap","43.891","196.663","9.702","0","0.1654","0.0003","yes","1815","1800","86.826","0","0","86.896","0","250.149","normal_operation"
"2026-07-13 11:29:03","12544","865","8","15","8","2","5","pressure_hold","normal","no","pressure_hold","221.168","cap","43.932","220.472","7.977","0","0.1358","0","yes","1146","1800","0","0","0","0","0","250.149","normal_operation"
"2026-07-13 11:29:04","12545","865","9","15","8","2","5","pressure_hold","normal","no","pressure_hold","223.538","cap","43.956","223.023","8.161","0","0.1058","0","yes","1105","1800","0","0","0","0","0","250.149","normal_operation"
"2026-07-13 11:29:05","12546","865","10","15","8","2","5","upstroke","normal","no","upstroke","127.724","rod","44.001","13.734","128.927","0","0.0986","0","yes","1442","1800","0","66.653","67.747","0","0","250.149","normal_operation"
"2026-07-13 11:29:06","12547","865","11","15","8","2","5","upstroke","normal","no","upstroke","129.26","rod","43.978","12.912","129.572","0","0.1426","0","yes","1474","1800","0","72.107","73.909","0","0","250.149","normal_operation"
"2026-07-13 11:29:07","12548","865","12","15","8","2","5","upstroke","normal","no","upstroke","132.16","rod","43.861","12.43","133.837","0","0.1561","0","yes","1529","1800","0","77","76.493","0","0","250.149","normal_operation"
"2026-07-13 11:29:08","12549","865","13","15","8","2","5","upstroke","normal","no","upstroke","136.69","rod","43.938","12.04","137.113","0","0.1384","0.0024","yes","1597","1800","0","81.112","81.857","0","0","250.149","normal_operation"
"2026-07-13 11:29:09","12550","865","14","15","8","2","5","upstroke","normal","no","upstroke","140.795","rod","44.024","10.843","138.825","0","0.1406","0","yes","1627","1800","0","85.187","85.351","0","0","250.149","normal_operation"
"2026-07-13 11:29:10","12551","866","0","12","6","1","5","downstroke","normal","no","downstroke","172.426","cap","43.908","171.441","8.502","0","0.1237","0","yes","1623","1800","66.953","0","0","67.625","0","250.063","normal_operation"
"2026-07-13 11:29:11","12552","866","1","12","6","1","5","downstroke","normal","no","downstroke","178.231","cap","43.9","176.003","8.209","0","0.1327","0.0064","yes","1671","1800","71.264","0","0","71.35","0","250.063","normal_operation"
"2026-07-13 11:29:12","12553","866","2","12","6","1","5","downstroke","normal","no","downstroke","183.171","cap","43.99","184.497","8.957","0","0.1092","0","yes","1708","1800","74.137","0","0","75.417","0","250.063","normal_operation"
"2026-07-13 11:29:13","12554","866","3","12","6","1","5","downstroke","normal","no","downstroke","189.633","cap","43.95","190.421","8.889","0","0.1167","0.0022","yes","1752","1800","77.161","0","0","77.617","0","250.063","normal_operation"
"2026-07-13 11:29:14","12555","866","4","12","6","1","5","downstroke","normal","no","downstroke","192.809","cap","43.887","195.439","9.288","0","0.1066","0.0032","yes","1785","1800","82.564","0","0","82.345","0","250.063","normal_operation"
"2026-07-13 11:29:15","12556","866","5","12","6","1","5","downstroke","normal","no","downstroke","199.385","cap","43.998","199.198","9.977","0","0.1554","0","yes","1825","1800","86.358","0","0","84.715","0","250.063","normal_operation"
"2026-07-13 11:29:16","12557","866","6","12","6","1","5","pressure_hold","normal","no","pressure_hold","224.761","cap","44.036","224.107","7.961","0","0.1441","0","yes","1095","1800","0","0","0","0","0","250.063","normal_operation"
"2026-07-13 11:29:17","12558","866","7","12","6","1","5","upstroke","normal","no","upstroke","126.15","rod","43.916","15.171","127.963","0","0.1025","0","yes","1423","1800","0","66.999","68.317","0","0","250.063","normal_operation"
"2026-07-13 11:29:18","12559","866","8","12","6","1","5","upstroke","normal","no","upstroke","132.016","rod","43.935","13.858","132.719","0","0.1292","0.0008","yes","1477","1800","0","72.192","71.171","0","0","250.063","normal_operation"
"2026-07-13 11:29:19","12560","866","9","12","6","1","5","upstroke","normal","no","upstroke","134.299","rod","43.96","12.568","130.802","0","0.1501","0.0017","yes","1534","1800","0","75.761","77.79","0","0","250.063","normal_operation"
"2026-07-13 11:29:20","12561","866","10","12","6","1","5","upstroke","normal","no","upstroke","136.753","rod","43.999","11.987","136.493","0","0.1261","0","yes","1583","1800","0","81.2","80.29","0","0","250.063","normal_operation"
"2026-07-13 11:29:21","12562","866","11","12","6","1","5","upstroke","normal","no","upstroke","140.317","rod","43.974","11.646","139.022","0","0.1141","0.001","yes","1625","1800","0","86.186","86.998","0","0","250.063","normal_operation"
"2026-07-13 11:29:22","12563","867","0","15","8","2","5","downstroke","normal","no","downstroke","170.52","cap","44.046","172.67","7.955","0","0.1378","0","yes","1610","1800","65.414","0","0","65.338","0","249.47","normal_operation"
"2026-07-13 11:29:23","12564","867","1","15","8","2","5","downstroke","normal","no","downstroke","175.368","cap","43.925","174.227","8.278","0","0.1453","0","yes","1631","1800","68.786","0","0","70.619","0","249.47","normal_operation"
"2026-07-13 11:29:24","12565","867","2","15","8","2","5","downstroke","normal","no","downstroke","178.407","cap","43.929","176.293","8.613","0","0.1368","0","yes","1684","1800","71.566","0","0","70.804","0","249.47","normal_operation"
"2026-07-13 11:29:25","12566","867","3","15","8","2","5","downstroke","normal","no","downstroke","182.349","cap","43.945","181.209","8.657","0","0.1471","0","yes","1706","1800","75.572","0","0","73.995","0","249.47","normal_operation"
"2026-07-13 11:29:26","12567","867","4","15","8","2","5","downstroke","normal","no","downstroke","189.804","cap","43.977","189.45","8.735","0","0.1363","0","yes","1735","1800","79.618","0","0","78.273","0","249.47","normal_operation"
"2026-07-13 11:29:27","12568","867","5","15","8","2","5","downstroke","normal","no","downstroke","190.842","cap","43.818","190.303","9.097","0","0.1514","0","yes","1763","1800","80.711","0","0","80.818","0","249.47","normal_operation"
"2026-07-13 11:29:28","12569","867","6","15","8","2","5","downstroke","normal","no","downstroke","195.22","cap","43.963","194.665","9.686","0","0.1069","0.0049","yes","1796","1800","83.43","0","0","84.601","0","249.47","normal_operation"
"2026-07-13 11:29:29","12570","867","7","15","8","2","5","downstroke","normal","no","downstroke","200.973","cap","43.985","201.598","9.278","0","0.1433","0","yes","1836","1800","86.664","0","0","86.405","0","249.47","normal_operation"
"2026-07-13 11:29:30","12571","867","8","15","8","2","5","pressure_hold","normal","no","pressure_hold","221.688","cap","43.873","222.79","7.884","0","0.133","0","yes","1149","1800","0","0","0","0","0","249.47","normal_operation"
"2026-07-13 11:29:31","12572","867","9","15","8","2","5","pressure_hold","normal","no","pressure_hold","224.176","cap","43.996","224.083","8.432","0","0.137","0","yes","1107","1800","0","0","0","0","0","249.47","normal_operation"
"2026-07-13 11:29:32","12573","867","10","15","8","2","5","upstroke","normal","no","upstroke","128.76","rod","44.007","14.857","127.603","0","0.1349","0.0019","yes","1433","1800","0","66.745","67.619","0","0","249.47","normal_operation"
"2026-07-13 11:29:33","12574","867","11","15","8","2","5","upstroke","normal","no","upstroke","130.795","rod","43.889","13.538","130.99","0","0.1202","0","yes","1466","1800","0","72.3","73.017","0","0","249.47","normal_operation"
"2026-07-13 11:29:34","12575","867","12","15","8","2","5","upstroke","normal","no","upstroke","132.703","rod","43.903","12.897","132.919","0","0.155","0","yes","1532","1800","0","75.855","76.534","0","0","249.47","normal_operation"
"2026-07-13 11:29:35","12576","867","13","15","8","2","5","upstroke","normal","no","upstroke","137.359","rod","43.995","10.976","135.895","0","0.1467","0.0066","yes","1600","1800","0","80.417","82.127","0","0","249.47","normal_operation"
"2026-07-13 11:29:36","12577","867","14","15","8","2","5","upstroke","normal","no","upstroke","139.806","rod","43.975","11.115","140.272","0","0.1197","0.0001","yes","1637","1800","0","87.154","84.85","0","0","249.47","normal_operation"
"2026-07-13 11:29:37","12578","868","0","12","6","1","5","downstroke","normal","no","downstroke","171.432","cap","43.98","172.871","7.84","0","0.1094","0.0047","yes","1621","1800","65.757","0","0","66.804","0","250.026","normal_operation"
"2026-07-13 11:29:38","12579","868","1","12","6","1","5","downstroke","normal","no","downstroke","180.029","cap","43.937","178.389","8.275","0","0.1509","0","yes","1650","1800","70.044","0","0","71.68","0","250.026","normal_operation"
"2026-07-13 11:29:39","12580","868","2","12","6","1","5","downstroke","normal","no","downstroke","183.604","cap","44.012","182.787","8.636","0","0.1545","0.0029","yes","1707","1800","74.448","0","0","74.468","0","250.026","normal_operation"
"2026-07-13 11:29:40","12581","868","3","12","6","1","5","downstroke","normal","no","downstroke","189.445","cap","43.887","189.538","8.608","0","0.1027","0","yes","1759","1800","78.645","0","0","77.106","0","250.026","normal_operation"
"2026-07-13 11:29:41","12582","868","4","12","6","1","5","downstroke","normal","no","downstroke","194.979","cap","44.002","195.017","9.455","0","0.1133","0.0021","yes","1802","1800","83.498","0","0","81.202","0","250.026","normal_operation"
"2026-07-13 11:29:42","12583","868","5","12","6","1","5","downstroke","normal","no","downstroke","199.547","cap","43.89","198.914","9.503","0","0.124","0.0083","yes","1833","1800","86.9","0","0","85.169","0","250.026","normal_operation"
"2026-07-13 11:29:43","12584","868","6","12","6","1","5","pressure_hold","normal","no","pressure_hold","224.953","cap","43.967","225.145","7.75","0","0.1617","0.0072","yes","1101","1800","0","0","0","0","0","250.026","normal_operation"
"2026-07-13 11:29:44","12585","868","7","12","6","1","5","upstroke","normal","no","upstroke","126.953","rod","43.976","14.408","128.52","0","0.1513","0","yes","1432","1800","0","67.318","69.275","0","0","250.026","normal_operation"
"2026-07-13 11:29:45","12586","868","8","12","6","1","5","upstroke","normal","no","upstroke","130.661","rod","44.027","13.846","132.268","0","0.1339","0","yes","1485","1800","0","72.564","72.611","0","0","250.026","normal_operation"
"2026-07-13 11:29:46","12587","868","9","12","6","1","5","upstroke","normal","no","upstroke","133.545","rod","44.016","13.277","133.743","0","0.1425","0","yes","1536","1800","0","77","77.484","0","0","250.026","normal_operation"
"2026-07-13 11:29:47","12588","868","10","12","6","1","5","upstroke","normal","no","upstroke","135.805","rod","43.913","12.062","135.82","0","0.162","0","yes","1580","1800","0","81.605","80.578","0","0","250.026","normal_operation"
"2026-07-13 11:29:48","12589","868","11","12","6","1","5","upstroke","normal","no","upstroke","139.582","rod","43.974","11.28","140.256","0","0.131","0.0021","yes","1642","1800","0","85.636","85.204","0","0","250.026","normal_operation"
"2026-07-13 11:29:49","12590","869","0","15","8","2","5","downstroke","normal","no","downstroke","172.033","cap","43.913","173.464","8.494","0","0.1641","0.0098","yes","1604","1800","63.762","0","0","65.123","0","249.899","normal_operation"
"2026-07-13 11:29:50","12591","869","1","15","8","2","5","downstroke","normal","no","downstroke","173.233","cap","43.899","173.066","8.068","0","0.125","0.0032","yes","1639","1800","68.22","0","0","68.876","0","249.899","normal_operation"
"2026-07-13 11:29:51","12592","869","2","15","8","2","5","downstroke","normal","no","downstroke","180.248","cap","43.891","179.575","7.888","0","0.131","0.003","yes","1685","1800","72.678","0","0","70.592","0","249.899","normal_operation"
"2026-07-13 11:29:52","12593","869","3","15","8","2","5","downstroke","normal","no","downstroke","183.654","cap","43.944","183.812","9.306","0","0.1331","0.0027","yes","1692","1800","74.333","0","0","73.681","0","249.899","normal_operation"
"2026-07-13 11:29:53","12594","869","4","15","8","2","5","downstroke","normal","no","downstroke","187.287","cap","43.882","186.936","9","0","0.1135","0","yes","1732","1800","77.642","0","0","77.614","0","249.899","normal_operation"
"2026-07-13 11:29:54","12595","869","5","15","8","2","5","downstroke","normal","no","downstroke","190.515","cap","43.948","191.98","9.43","0","0.1401","0.0069","yes","1752","1800","80.465","0","0","80.25","0","249.899","normal_operation"
"2026-07-13 11:29:55","12596","869","6","15","8","2","5","downstroke","normal","no","downstroke","194.882","cap","43.914","193.067","9.631","0","0.1434","0.002","yes","1785","1800","84.512","0","0","84.616","0","249.899","normal_operation"
"2026-07-13 11:29:56","12597","869","7","15","8","2","5","downstroke","normal","no","downstroke","199.219","cap","43.903","199.374","9.808","0","0.1405","0.0019","yes","1837","1800","85.849","0","0","85.05","0","249.899","normal_operation"
"2026-07-13 11:29:57","12598","869","8","15","8","2","5","pressure_hold","normal","no","pressure_hold","221.866","cap","43.973","221.614","7.862","0","0.1197","0.0003","yes","1159","1800","0","0","0","0","0","249.899","normal_operation"
"2026-07-13 11:29:58","12599","869","9","15","8","2","5","pressure_hold","normal","no","pressure_hold","225.087","cap","43.953","224.11","7.942","0","0.1623","0.0014","yes","1095","1800","0","0","0","0","0","249.899","normal_operation"
"2026-07-13 11:29:59","12600","869","10","15","8","2","5","upstroke","normal","no","upstroke","128.364","rod","43.91","13.26","126.277","0","0.1293","0","yes","1432","1800","0","67.829","69.074","0","0","249.899","normal_operation"
"2026-07-13 11:30:00","12601","869","11","15","8","2","5","upstroke","normal","no","upstroke","131.057","rod","43.961","13.337","132.174","0","0.1393","0","yes","1483","1800","0","73.178","70.842","0","0","249.899","normal_operation"
"2026-07-13 11:30:01","12602","869","12","15","8","2","5","upstroke","normal","no","upstroke","131.929","rod","43.957","12.968","130.673","0","0.1328","0","yes","1513","1800","0","77.851","75.993","0","0","249.899","normal_operation"
"2026-07-13 11:30:02","12603","869","13","15","8","2","5","upstroke","normal","no","upstroke","138.892","rod","43.931","13.034","137.385","0","0.1213","0","yes","1583","1800","0","81.309","80.94","0","0","249.899","normal_operation"
"2026-07-13 11:30:03","12604","869","14","15","8","2","5","upstroke","normal","no","upstroke","139.856","rod","43.991","11.189","140.234","0","0.1264","0","yes","1631","1800","0","84.705","86.173","0","0","249.899","normal_operation"
"2026-07-13 11:30:04","12605","870","0","16","7","2","7","downstroke","relief_mixed","no","downstroke","172.924","cap","44.828","174.091","8.489","0","0.1338","0.0026","yes","1604","1800","66.278","0","0","67.667","0","249.43","normal_operation"
"2026-07-13 11:30:05","12606","870","1","16","7","2","7","downstroke","relief_mixed","no","downstroke","176.12","cap","44.884","174.8","8.296","0","0.138","0","yes","1653","1800","69.234","0","0","69.564","0","249.43","normal_operation"
"2026-07-13 11:30:06","12607","870","2","16","7","2","7","downstroke","relief_mixed","no","downstroke","179.633","cap","44.899","178.962","8.868","0","0.1349","0","yes","1692","1800","75.464","0","0","73.338","0","249.43","normal_operation"
"2026-07-13 11:30:07","12608","870","3","16","7","2","7","downstroke","relief_mixed","no","downstroke","186.661","cap","44.777","186.195","8.65","0","0.1401","0.0033","yes","1724","1800","77.401","0","0","75.924","0","249.43","normal_operation"
"2026-07-13 11:30:08","12609","870","4","16","7","2","7","downstroke","relief_mixed","no","downstroke","189.672","cap","44.911","192.617","9.405","0","0.1464","0","yes","1750","1800","79.557","0","0","78.343","0","249.43","normal_operation"
"2026-07-13 11:30:09","12610","870","5","16","7","2","7","downstroke","relief_mixed","yes","relief","250.585","cap","44.909","252.908","9.173","0","0.7893","0.8476","yes","1835","1800","18.193","0","0","18.561","24.476","249.43","late_downstroke_overpressure_relief"
"2026-07-13 11:30:10","12611","870","6","16","7","2","7","downstroke","relief_mixed","yes","relief","255.416","cap","44.911","258.676","10.116","0","1.0632","1.2155","yes","1850","1800","15.836","0","0","18.932","41.148","249.43","late_downstroke_overpressure_relief"
"2026-07-13 11:30:11","12612","870","7","16","7","2","7","pressure_hold","relief_mixed","yes","relief","252.077","cap","44.826","256.77","8.918","0","1.5281","2.025","yes","1263","1800","0","0","0","0","71.394","249.43","pressure_hold_overpressure_relief"
"2026-07-13 11:30:12","12613","870","8","16","7","2","7","pressure_hold","relief_mixed","yes","relief","252.702","cap","44.854","254.432","8.487","0","1.3463","1.7114","yes","1267","1800","0","0","0","0","59.29","249.43","pressure_hold_overpressure_relief"
"2026-07-13 11:30:13","12614","870","9","16","7","2","7","upstroke","relief_mixed","no","upstroke","126.551","rod","44.758","14.72","126.358","0","0.1376","0","yes","1419","1800","0","66.135","65.661","0","0","249.43","normal_operation"
"2026-07-13 11:30:14","12615","870","10","16","7","2","7","upstroke","relief_mixed","no","upstroke","127.505","rod","44.83","13.635","127.746","0","0.1538","0.0053","yes","1452","1800","0","68.027","69.003","0","0","249.43","normal_operation"
"2026-07-13 11:30:15","12616","870","11","16","7","2","7","upstroke","relief_mixed","no","upstroke","128.685","rod","44.913","12.97","128.127","0","0.1208","0","yes","1495","1800","0","73.456","73.033","0","0","249.43","normal_operation"
"2026-07-13 11:30:16","12617","870","12","16","7","2","7","upstroke","relief_mixed","no","upstroke","133.211","rod","44.923","13.472","133.855","0","0.1469","0.0008","yes","1504","1800","0","76.441","77.268","0","0","249.43","normal_operation"
"2026-07-13 11:30:17","12618","870","13","16","7","2","7","upstroke","relief_mixed","no","upstroke","135.296","rod","44.823","11.539","135.025","0","0.1226","0","yes","1557","1800","0","79.409","79.138","0","0","249.43","normal_operation"
"2026-07-13 11:30:18","12619","870","14","16","7","2","7","upstroke","relief_mixed","no","upstroke","137.075","rod","44.824","11.664","137.707","0","0.1261","0.0085","yes","1588","1800","0","83.421","84.207","0","0","249.43","normal_operation"
"2026-07-13 11:30:19","12620","870","15","16","7","2","7","upstroke","relief_mixed","no","upstroke","140.269","rod","44.794","10.648","138.85","0","0.1106","0.0053","yes","1626","1800","0","85.719","85.928","0","0","249.43","normal_operation"
"2026-07-13 11:30:20","12621","871","0","15","7","2","6","downstroke","normal","no","downstroke","170.786","cap","43.964","168.109","7.638","0","0.1113","0.007","yes","1605","1800","64.803","0","0","66.344","0","251.114","normal_operation"
"2026-07-13 11:30:21","12622","871","1","15","7","2","6","downstroke","normal","no","downstroke","176.711","cap","43.94","174.638","8.212","0","0.1243","0.0022","yes","1638","1800","69.581","0","0","69.513","0","251.114","normal_operation"
"2026-07-13 11:30:22","12623","871","2","15","7","2","6","downstroke","normal","no","downstroke","180.549","cap","44.015","180.894","8.301","0","0.124","0.0068","yes","1687","1800","72.859","0","0","71.866","0","251.114","normal_operation"
"2026-07-13 11:30:23","12624","871","3","15","7","2","6","downstroke","normal","no","downstroke","185.135","cap","43.93","183.865","8.236","0","0.1386","0.005","yes","1723","1800","76.001","0","0","74.283","0","251.114","normal_operation"
"2026-07-13 11:30:24","12625","871","4","15","7","2","6","downstroke","normal","no","downstroke","188.696","cap","43.936","189.837","8.757","0","0.1494","0.0025","yes","1765","1800","79.621","0","0","78.638","0","251.114","normal_operation"
"2026-07-13 11:30:25","12626","871","5","15","7","2","6","downstroke","normal","no","downstroke","195.001","cap","43.93","196.428","9.717","0","0.1313","0.0046","yes","1786","1800","82.586","0","0","83.693","0","251.114","normal_operation"
"2026-07-13 11:30:26","12627","871","6","15","7","2","6","downstroke","normal","no","downstroke","198.593","cap","43.868","199.455","10.828","0","0.1552","0","yes","1830","1800","85.385","0","0","84.728","0","251.114","normal_operation"
"2026-07-13 11:30:27","12628","871","7","15","7","2","6","pressure_hold","normal","no","pressure_hold","221.384","cap","43.985","221.184","8.619","0","0.1396","0","yes","1155","1800","0","0","0","0","0","251.114","normal_operation"
"2026-07-13 11:30:28","12629","871","8","15","7","2","6","pressure_hold","normal","no","pressure_hold","225.247","cap","43.979","225.453","7.897","0","0.1565","0","yes","1093","1800","0","0","0","0","0","251.114","normal_operation"
"2026-07-13 11:30:29","12630","871","9","15","7","2","6","upstroke","normal","no","upstroke","127.37","rod","44.015","14.373","127.354","0","0.161","0","yes","1426","1800","0","67.436","67.457","0","0","251.114","normal_operation"
"2026-07-13 11:30:30","12631","871","10","15","7","2","6","upstroke","normal","no","upstroke","129.801","rod","43.949","14.369","130.771","0","0.0994","0.0048","yes","1447","1800","0","71.196","69.821","0","0","251.114","normal_operation"
"2026-07-13 11:30:31","12632","871","11","15","7","2","6","upstroke","normal","no","upstroke","133.263","rod","43.939","13.218","132.607","0","0.1287","0","yes","1503","1800","0","74.988","74.841","0","0","251.114","normal_operation"
"2026-07-13 11:30:32","12633","871","12","15","7","2","6","upstroke","normal","no","upstroke","134.528","rod","43.906","12.705","134.339","0","0.1537","0.0024","yes","1562","1800","0","78.428","79.231","0","0","251.114","normal_operation"
"2026-07-13 11:30:33","12634","871","13","15","7","2","6","upstroke","normal","no","upstroke","137.651","rod","43.932","11.683","137.714","0","0.1694","0","yes","1602","1800","0","82.154","83.087","0","0","251.114","normal_operation"
"2026-07-13 11:30:34","12635","871","14","15","7","2","6","upstroke","normal","no","upstroke","139.717","rod","43.937","11.427","139.81","0","0.1392","0.0045","yes","1637","1800","0","85.486","86.56","0","0","251.114","normal_operation"
"2026-07-13 11:30:35","12636","872","0","15","8","2","5","downstroke","normal","no","downstroke","173.658","cap","43.839","173.779","7.659","0","0.1573","0.0038","yes","1603","1800","67.366","0","0","67.891","0","249.993","normal_operation"
"2026-07-13 11:30:36","12637","872","1","15","8","2","5","downstroke","normal","no","downstroke","174.535","cap","43.878","173.181","8.722","0","0.1186","0.0036","yes","1633","1800","68.053","0","0","67.344","0","249.993","normal_operation"
"2026-07-13 11:30:37","12638","872","2","15","8","2","5","downstroke","normal","no","downstroke","178.209","cap","43.906","177.783","8.082","0","0.139","0.0022","yes","1672","1800","71.691","0","0","71.349","0","249.993","normal_operation"
"2026-07-13 11:30:38","12639","872","3","15","8","2","5","downstroke","normal","no","downstroke","182.27","cap","43.851","181.341","8.688","0","0.1213","0.0003","yes","1715","1800","74.997","0","0","75.5","0","249.993","normal_operation"
"2026-07-13 11:30:39","12640","872","4","15","8","2","5","downstroke","normal","no","downstroke","187.458","cap","43.902","188.976","8.817","0","0.1196","0","yes","1733","1800","78.433","0","0","78.801","0","249.993","normal_operation"
"2026-07-13 11:30:40","12641","872","5","15","8","2","5","downstroke","normal","no","downstroke","190.181","cap","43.988","188.501","9.311","0","0.0955","0","yes","1754","1800","79.262","0","0","80.301","0","249.993","normal_operation"
"2026-07-13 11:30:41","12642","872","6","15","8","2","5","downstroke","normal","no","downstroke","195.157","cap","43.941","197.473","9.756","0","0.1186","0.004","yes","1802","1800","82.11","0","0","83.931","0","249.993","normal_operation"
"2026-07-13 11:30:42","12643","872","7","15","8","2","5","downstroke","normal","no","downstroke","199.173","cap","44.032","200.492","9.537","0","0.133","0","yes","1828","1800","86.659","0","0","85.732","0","249.993","normal_operation"
"2026-07-13 11:30:43","12644","872","8","15","8","2","5","pressure_hold","normal","no","pressure_hold","221.904","cap","43.93","222.315","7.689","0","0.1528","0.0006","yes","1143","1800","0","0","0","0","0","249.993","normal_operation"
"2026-07-13 11:30:44","12645","872","9","15","8","2","5","pressure_hold","normal","no","pressure_hold","225.422","cap","43.946","225.755","7.891","0","0.1275","0.0013","yes","1104","1800","0","0","0","0","0","249.993","normal_operation"
"2026-07-13 11:30:45","12646","872","10","15","8","2","5","upstroke","normal","no","upstroke","128.189","rod","43.919","15.022","128.701","0","0.1496","0","yes","1425","1800","0","67.574","67.576","0","0","249.993","normal_operation"
"2026-07-13 11:30:46","12647","872","11","15","8","2","5","upstroke","normal","no","upstroke","130.322","rod","44.008","13.194","130.436","0","0.1692","0.0005","yes","1496","1800","0","72.727","72.738","0","0","249.993","normal_operation"
"2026-07-13 11:30:47","12648","872","12","15","8","2","5","upstroke","normal","no","upstroke","132.484","rod","43.9","12.719","130.697","0","0.1347","0","yes","1528","1800","0","77.099","77.592","0","0","249.993","normal_operation"
"2026-07-13 11:30:48","12649","872","13","15","8","2","5","upstroke","normal","no","upstroke","138.087","rod","43.966","11.018","136.859","0","0.0955","0","yes","1580","1800","0","81.352","81.555","0","0","249.993","normal_operation"
"2026-07-13 11:30:49","12650","872","14","15","8","2","5","upstroke","normal","no","upstroke","139.311","rod","44.023","10.176","139.075","0","0.1521","0","yes","1643","1800","0","86.615","87.315","0","0","249.993","normal_operation"
"2026-07-13 11:30:50","12651","873","0","13","7","1","5","downstroke","normal","no","downstroke","173.147","cap","44.023","173.703","7.798","0","0.1491","0.0011","yes","1624","1800","65.802","0","0","67.536","0","250.195","normal_operation"
"2026-07-13 11:30:51","12652","873","1","13","7","1","5","downstroke","normal","no","downstroke","176.159","cap","43.938","177.714","7.583","0","0.137","0.0047","yes","1652","1800","68.039","0","0","70.082","0","250.195","normal_operation"
